Gender,GivenName,City,ZipCode,EmailAddress,Username,Birthday,Kilograms,Centimeters,Latitude,Longitude
female,Victorine,PARIS,75013,VictorineChesnay@jourrapide.com,Exagagaidid,7/28/1981,102.1,174,48.85352,2.290105
female,Marine,SARCELLES,95200,MarineVachon@gustr.com,Doull1953,8/2/1953,71.4,161,48.980002,2.422479
female,Holly,VERSAILLES,78000,HollyRoyer@dayrep.com,Hopith,3/23/1940,79.7,168,48.866119,2.075303
male,Percy,CERGY,95000,PercyLaisne@gustr.com,Wruch1934,3/16/1934,98.8,164,48.942256,2.08974
female,Azura,REIMS,51100,AzuraGuibord@gustr.com,Auntithe,2/7/1937,84.4,163,49.180903,4.026863
male,Ray,SÈTE,34200,RayParmentier@fleckens.hu,Obstande,8/28/1998,95.2,167,43.326908,3.657167
male,Loring,LENS,62300,LoringBarrette@dayrep.com,Eftio1994,5/22/1994,69.3,182,50.362217,2.835989
male,Thomas,"LE PORT",97420,ThomasCourse@teleworm.us,Diffeclus41,6/1/1941,70.0,167,43.741625,7.210974
male,Étienne,AGEN,47000,EtienneLeclair@teleworm.us,Parectedepas,3/1/1960,94.7,166,44.299923,0.590122
female,Diane,PARIS,75020,DianeSavoie@einrot.com,Colovelictis,4/18/1944,78.7,152,48.810533,2.415982
female,Josephe,ANGERS,49000,JosepheLatourelle@fleckens.hu,Nothat,5/16/1968,91.1,161,47.541252,-0.467062
female,Hélène,PARIS,75018,HeleneMarleau@jourrapide.com,Dosed1968,5/3/1968,62.3,159,48.887341,2.258598
female,Arianne,PARIS,75013,ArianneAyot@rhyta.com,Goided,11/15/1944,99.3,160,48.776538,2.440043
female,Pensee,FORBACH,57600,PenseeDumoulin@superrito.com,Proke1955,2/15/1955,81.0,161,49.1357,6.834984
female,Lucille,SAUMUR,49400,LucilleAube@dayrep.com,Flainse,12/1/1996,95.8,154,47.24101,-0.006979
female,Jolie,BONDY,93140,JoliePelletier@rhyta.com,Nits1940,5/30/1940,106.4,167,48.835348,2.588084
male,Zacharie,DREUX,28100,ZacharieThibodeau@superrito.com,Thrights,12/12/1935,64.2,182,48.730219,1.295439
male,Benoît,"LE CANNET",06110,BenoitLagace@superrito.com,Theys1940,9/9/1940,75.4,184,43.499512,6.974644
female,Galatee,AMIENS,80000,GalateeBeauchamp@superrito.com,Sicals,3/22/1998,54.2,162,49.85827,2.262683
male,Avent,YERRES,91330,AventDAoust@fleckens.hu,Youch1975,5/20/1975,79.7,188,48.788284,2.506696
male,Aymon,VILLENEUVE-LA-GARENNE,92390,AymonSirois@jourrapide.com,Triveir,1/29/1985,62.0,171,48.937809,2.356561
male,Marmion,BORDEAUX,33200,MarmionDAubigne@einrot.com,Pokinklant,8/28/1963,112.7,179,44.805644,-0.631377
male,Gifford,BAGNOLET,93170,GiffordLaforest@rhyta.com,Witswoompose,7/12/1942,70.9,163,48.881214,2.335072
female,Inès,SCHILTIGHEIM,67300,InesCuillerier@armyspy.com,Worgarthe,10/31/1990,71.4,157,48.695446,7.790248
female,Patricia,CHATOU,78400,PatriciaSavard@jourrapide.com,Promes,11/17/1961,61.5,158,48.849287,2.141765
male,Ranger,DUNKERQUE,59640,RangerLaframboise@gustr.com,Agaid1934,9/6/1934,61.4,163,51.140009,2.428812
male,Guillaume,SUCY-EN-BRIE,94370,GuillaumeLetourneau@armyspy.com,Cowselp,2/21/1946,72.4,170,48.827677,2.529723
female,Faye,MARSEILLE,13001,FayeVadeboncoeur@teleworm.us,Immalf,11/17/1953,63.3,162,43.204595,5.341952
female,Huette,TOULOUSE,31000,HuetteChauvet@superrito.com,Fromme,4/17/1973,105.7,157,43.660142,1.500593
female,Caroline,SAINT-ANDRÉ,97440,CarolineBilodeau@cuvox.de,Mervagands,9/2/1936,84.3,158,42.563897,2.877019
male,Cheney,GENNEVILLIERS,92230,CheneyBerger@gustr.com,Didne1969,7/20/1969,78.9,169,48.984178,2.223171
male,Lyle,SAINTE-MARIE,97230,LyleHuppe@rhyta.com,Conice,12/15/1997,67.1,184,42.717558,3.03005
female,Mavise,ROMAINVILLE,93230,MaviseMainville@dayrep.com,Waidelve,8/22/1997,80.3,154,48.905012,2.507221
female,Carole,"LE MANS",72100,CaroleLaGarde@superrito.com,Painathe,3/10/1990,82.9,159,47.902784,0.192286
female,Fauna,REIMS,51100,FaunaPatel@superrito.com,Smay1962,9/14/1962,81.2,161,49.298049,3.980666
female,Ila,VALENCIENNES,59300,IlaPlouffe@rhyta.com,Wharb1991,10/30/1991,88.7,161,50.28966,3.583012
female,Royale,"LA ROCHE-SUR-YON",85000,RoyaleLachance@dayrep.com,Mignobt,1/30/1995,81.3,160,46.662596,-1.515712
female,Odelette,"LE CHESNAY",78150,OdeletteMichaud@einrot.com,Thercured1984,12/29/1984,56.4,175,48.865034,2.076884
female,Elita,CALAIS,62100,ElitaMorin@einrot.com,Nacessed,2/1/1953,84.7,160,50.871602,1.908793
male,Raymond,CHÂTILLON,92320,RaymondParizeau@einrot.com,Plarome,7/26/1946,68.7,184,48.704991,2.251792
female,Odette,MENTON,06500,OdetteJodion@armyspy.com,Obeen1957,3/27/1957,91.0,165,43.838261,7.599537
female,Fanette,VIENNE,38200,FanetteLaforge@fleckens.hu,Sicisom,5/6/1983,98.9,158,45.367229,4.988652
female,Patience,VINCENNES,94300,PatienceLachance@jourrapide.com,Hitiong,3/4/1970,74.7,154,48.928775,2.484713
female,Ruby,SOTTEVILLE-LÈS-ROUEN,76300,RubyDescoteaux@superrito.com,Bereuddece,1/9/1956,65.9,172,49.423993,0.999525
female,Dalmace,MALAKOFF,92240,DalmaceLambert@cuvox.de,Miltrared,6/30/1971,73.1,153,48.745935,2.280722
male,Archard,ARLES,13200,ArchardNarcisse@fleckens.hu,Reas1974,1/10/1974,67.3,170,43.585546,4.693016
male,Timothée,"LA ROCHELLE",17000,TimotheeBler@rhyta.com,Ponnod,7/5/1983,93.4,172,46.114934,-1.226288
male,David,"LA VARENNE-SAINT-HILAIRE",94210,DavidFongemie@teleworm.us,Himseek,11/12/1935,84.0,172,48.783902,2.394289
male,Roch,TOULOUSE,31300,RochDesaulniers@teleworm.us,Sweaver,12/19/1954,109.8,169,43.579076,1.34787
male,Gaspar,NICE,06300,GasparJoly@gustr.com,Scang1971,3/13/1971,112.6,183,43.800859,7.190252
male,Legget,RODEZ,12000,LeggetBergeron@armyspy.com,Lacriatch79,5/16/1979,67.6,185,44.367775,2.634171
female,Camille,BONDY,93140,CamilleHoule@cuvox.de,Darriond1977,2/17/1977,72.9,154,48.911812,2.550362
female,Methena,CHAUMONT,52000,MethenaAuberjonois@einrot.com,Worgingle,8/13/1989,56.6,171,48.062835,5.311868
female,Aubrey,"LA VALETTE-DU-VAR",83160,AubreyBeauchemin@jourrapide.com,Postoomphom1933,12/13/1933,80.6,169,43.219775,5.94803
female,Linette,LYON,69006,LinetteLaboissonniere@armyspy.com,Surialts,8/1/2000,68.5,170,45.787345,4.802399
male,Charles,PARIS,75003,CharlesGabriaux@einrot.com,Upprall,5/5/1979,80.1,171,48.899617,2.450783
male,Leroy,BLAGNAC,31700,LeroyBrousseau@teleworm.us,Gode1951,6/13/1951,69.1,185,43.619471,1.40831
male,Talon,OYONNAX,01100,TalonGauvin@rhyta.com,Broure,5/21/1971,94.8,170,46.257133,5.586108
male,Rule,"LA ROCHELLE",17000,RuleBertrand@fleckens.hu,Dard1943,7/14/1943,82.8,173,46.226572,-1.188166
female,Alacoque,PARIS,75011,AlacoqueDuLin@fleckens.hu,Dreeks,10/22/1993,56.8,172,48.826656,2.33407
female,Charlotte,VICHY,03200,CharlotteLaberge@rhyta.com,Boyour,9/3/1984,61.2,158,46.116516,3.543362
male,Pinabel,AVIGNON,84000,PinabelLavoie@einrot.com,Donized1996,3/28/1996,105.8,181,43.945569,4.81123
male,Avent,MONTIGNY-LÈS-METZ,57158,AventMarcoux@jourrapide.com,Crigh1999,5/10/1999,89.5,180,49.060665,6.144413
female,Audrey,PAU,64000,AudreySauriol@teleworm.us,Xyling1938,11/29/1938,71.9,168,43.360138,-0.307033
male,Merlin,POINTE-À-PITRE,97110,MerlinSauriol@teleworm.us,Grome1934,2/5/1934,80.9,181,48.518808,-1.765806
male,Neville,NICE,06100,NevilleSt-Pierre@dayrep.com,Oppatical1987,4/16/1987,84.1,189,43.797748,7.192728
male,Gabriel,TOULOUSE,31000,GabrielLeveille@jourrapide.com,Welveres,2/19/1967,64.7,179,43.555296,1.437439
female,Madelene,"LE PORT",97420,MadeleneLafond@teleworm.us,Witerestich,12/26/1977,102.3,168,43.637796,7.255962
male,Davet,SEVRAN,93270,DavetLabelle@gustr.com,Whernswille,10/13/1953,96.0,175,48.925386,2.561779
male,Jacques,PARIS,75011,JacquesBedard@einrot.com,Catir1951,1/10/1951,91.2,182,48.839679,2.348796
male,Martin,NOISY-LE-SEC,93130,MartinMonty@armyspy.com,Sompere,8/15/1958,96.6,175,48.803668,2.556175
female,Blanche,"LE HAVRE",76600,BlancheCoulombe@jourrapide.com,Foriz1984,8/2/1984,99.9,155,49.54535,0.203304
female,Yolette,METZ,57000,YoletteLamarre@cuvox.de,Thans1972,9/25/1972,61.4,159,49.094592,6.117732
female,Yolette,"LE MANS",72100,YoletteTardif@dayrep.com,Fiuman,3/13/1940,53.5,160,47.959826,0.148915
male,Platt,BORDEAUX,33300,PlattLamoureux@rhyta.com,Thard1942,8/13/1942,81.0,170,44.750827,-0.500492
male,Dreux,RENNES,35000,DreuxLAnglais@dayrep.com,Impt1944,6/26/1944,102.6,178,48.195359,-1.711641
female,Raina,"LE TAMPON",97430,RainaGiguere@jourrapide.com,Swithim,1/2/1994,46.8,175,45.785468,3.201351
female,Afrodille,PARIS,75006,AfrodilleClement@einrot.com,Speorne,8/5/1943,104.4,170,48.792162,2.307726
male,Astolpho,SAINTE-GENEVIÈVE-DES-BOIS,91700,AstolphoSimard@cuvox.de,Pliteruning,3/23/1987,78.4,184,48.59454,2.334855
male,Aubrey,METZ,57070,AubreyRobert@armyspy.com,Kiner1977,11/2/1977,66.1,189,49.1074,6.13215
male,Javier,DUNKERQUE,59640,JavierBois@rhyta.com,Cluell,9/28/1937,70.0,170,50.980319,2.287252
female,Louise,VERNON,27200,LouiseEcheverri@dayrep.com,Shush1934,1/4/1934,70.5,152,49.111942,1.399432
female,Aiglentina,AGEN,47000,AiglentinaRicard@jourrapide.com,Mistabou,12/17/1936,69.1,162,44.301143,0.52534
female,Marcelle,LENS,62300,MarcellePaimboeuf@jourrapide.com,Laught,7/3/1967,72.2,168,50.474015,2.806772
female,Danielle,SAINT-BENOÎT,97470,DaniellePiedalue@armyspy.com,Wujustrair,5/7/1964,92.5,165,46.525502,0.294347
male,Aubin,"LE BOUSCAT",33110,AubinRiquier@cuvox.de,Marned42,7/24/1942,90.9,168,44.77586,-0.58886
male,Lothair,BASTIA,20200,LothairBourgeau@dayrep.com,Tholoted,2/18/1977,90.6,168,42.799672,9.397971
female,Fayette,PARIS,75011,FayetteLanglais@fleckens.hu,Rore1978,3/12/1978,99.0,174,48.824658,2.371281
female,Clothilde,DRANCY,93700,ClothildeBeaudry@fleckens.hu,Testo1975,8/13/1975,60.9,165,49.000819,2.377758
female,Comforte,COMBS-LA-VILLE,77380,ComforteMartin@jourrapide.com,Gothat,9/11/1967,69.5,167,48.638649,2.631946
female,Arienne,ISTRES,13800,ArienneCourtemanche@jourrapide.com,Opents,9/13/1952,80.6,157,43.608772,4.910198
female,Joanna,DÉCINES-CHARPIEU,69150,JoannaLampron@armyspy.com,Thativess,7/29/1939,48.2,159,45.768275,4.902438
female,Marveille,SAINT-PRIEST,69800,MarveilleNoel@einrot.com,Brisiong,8/2/1999,70.7,159,45.624515,4.859382
male,Octave,SEDAN,08200,OctavePaulet@dayrep.com,Yousery,7/4/1984,100.1,170,49.677483,4.901983
female,Valentine,IVRY-SUR-SEINE,94200,ValentineCourcelle@teleworm.us,Cousitony1999,3/21/1999,83.8,151,48.833802,2.441881
male,Fabrice,ROSNY-SOUS-BOIS,93110,FabriceMainville@superrito.com,Ciragow,11/23/1953,96.1,180,48.864256,2.553257
male,Georges,L'HAŸ-LES-ROSES,94240,GeorgesPlaisance@teleworm.us,Bertinincy,2/28/1984,93.6,178,48.846736,2.296459
male,Avenall,CHAMPIGNY-SUR-MARNE,94500,AvenallDoyon@einrot.com,Impass,11/3/1952,98.8,168,48.893057,2.413066
female,Karlotta,SAINT-MARTIN-D'HÈRES,38400,KarlottaBriard@cuvox.de,Haptinseele,7/31/1968,52.0,158,45.196025,5.828359
male,Neville,SAINTE-GENEVIÈVE-DES-BOIS,91700,NevilleBoule@fleckens.hu,Pecee1990,11/14/1990,78.1,172,48.568005,2.340312
female,Françoise,SAINTE-MARIE,97438,FrancoiseBrisebois@armyspy.com,Aing1978,11/10/1978,57.6,155,42.641869,2.993189
male,Isaac,BIARRITZ,64200,IsaacLanteigne@cuvox.de,Leame1982,2/8/1982,102.2,179,43.522386,-1.549647
male,Avent,MANTES-LA-JOLIE,78200,AventLamy@einrot.com,Lowdethe,8/11/1944,74.1,172,48.982693,1.757951
female,Viollette,FONTAINE,38600,ViolletteChalifour@einrot.com,Oxectirce,1/26/1991,50.1,161,45.229735,5.613792
female,Ermengardi,VILLENEUVE-D'ASCQ,59650,ErmengardiGuilmette@fleckens.hu,Indart,3/31/1962,61.8,163,50.558434,3.264875
female,Audrey,TULLE,19000,AudreyBonsaint@teleworm.us,Hantimpok,9/13/1977,56.8,159,45.322274,1.734691
female,Joy,MARSEILLE,13004,JoyLaprise@cuvox.de,Afterviout,8/28/1960,63.8,172,43.351595,5.349691
male,Millard,MONTCEAU-LES-MINES,71300,MillardAube@jourrapide.com,Fortent,3/8/2000,97.6,186,46.597198,4.578193
male,Royce,"LA CELLE-SAINT-CLOUD",78170,RoyceGuilmette@armyspy.com,Folisn,12/27/1974,80.8,181,48.804331,2.227299
male,Valiant,BEZONS,95870,ValiantRiel@dayrep.com,Scat1985,12/21/1985,71.1,169,48.971419,2.197612
female,Jewel,ARMENTIÈRES,59280,JewelSt-Jacques@jourrapide.com,Libse1969,4/14/1969,102.3,170,50.6945,2.917424
female,Clarice,MARSEILLE,13011,ClariceDoiron@cuvox.de,Apigh1961,9/28/1961,83.4,173,43.348646,5.428399
female,Roux,COLOMIERS,31770,RouxDube@teleworm.us,Whapot,12/12/1996,56.2,154,43.644201,1.291253
male,William,SAINT-QUENTIN,02100,WilliamMaheu@dayrep.com,Forend,6/25/1946,73.8,172,49.810368,3.410249
male,Bayard,VAULX-EN-VELIN,69120,BayardSauve@teleworm.us,Muspetwon,11/21/1966,84.8,174,45.839929,4.883071
female,Aubrette,LOOS,59120,AubretteLacasse@fleckens.hu,Drind1996,4/1/1996,78.8,171,50.709117,3.064868
male,Paul,BAGNEUX,92220,PaulClavet@gustr.com,Lingovensids,12/11/1969,101.1,174,48.793869,2.373402
female,Babette,TOURCOING,59200,BabetteBarrientos@superrito.com,Amming1955,10/16/1955,88.2,152,50.780182,3.155185
male,Fabien,CAGNES-SUR-MER,06800,FabienViens@einrot.com,Himerst,1/16/1992,83.6,176,43.595343,7.098205
male,Christian,LYON,69002,ChristianSouplet@cuvox.de,Woublest,1/1/1993,109.5,190,45.708439,4.850208
female,Xavierre,GOUSSAINVILLE,95190,XavierreQuessy@jourrapide.com,Agiation,8/27/1935,70.0,150,49.026027,2.493945
male,Gaetan,DRAGUIGNAN,83300,GaetanCinqMars@gustr.com,Faspen,12/17/1966,77.4,168,43.609048,6.526505
female,Logistilla,PARIS,75002,LogistilladeChateaub@armyspy.com,Rawarke,5/3/1942,80.5,161,48.791381,2.246771
female,Leone,VIERZON,18100,LeoneGamelin@superrito.com,Prid1982,12/24/1982,99.0,170,47.120287,1.931462
male,Émile,MARSEILLE,13005,EmileBourque@jourrapide.com,Shavy1961,6/28/1961,98.7,168,43.281484,5.477258
female,Amarante,LUNEL,34400,AmaranteLapierre@dayrep.com,Thaventer,12/10/1959,92.9,168,43.71921,4.031828
female,Oriel,VALENCIENNES,59300,OrielDesilets@jourrapide.com,Tace1952,8/21/1952,62.7,160,50.403215,3.61332
male,Benoît,LIBOURNE,33500,BenoitBonenfant@fleckens.hu,Annythe,5/17/1958,70.6,184,44.850628,-0.235281
female,Gay,MONTBÉLIARD,25200,GayBordeaux@jourrapide.com,Versely,7/28/1938,59.1,153,47.441472,6.83549
female,Aceline,RENNES,35000,AcelineBazin@dayrep.com,Arespermire,2/6/1949,93.7,151,48.190128,-1.684227
female,Suzette,MEYZIEU,69330,SuzetteCourcelle@cuvox.de,Forer1984,4/23/1984,75.4,166,45.710212,5.161941
male,Tanguy,SAINT-MICHEL-SUR-ORGE,91240,TanguyCoulombe@dayrep.com,Whickmankned,2/7/1961,72.6,168,48.608383,2.262076
female,Brier,ROUEN,76100,BrierDesaulniers@fleckens.hu,Whincy1983,5/20/1983,58.4,156,49.475457,1.10322
female,Laverne,HERBLAY,95220,LaverneRiel@teleworm.us,Postoomphom1958,7/23/1958,78.1,153,48.953358,2.089625
female,Clementine,AJACCIO,20000,ClementineGarreau@rhyta.com,Therboys,12/12/1996,74.0,161,41.973117,8.6857
female,Marthe,MONT-SAINT-AIGNAN,76130,MartheBourassa@superrito.com,Notheardis,4/2/1952,98.3,154,49.458916,1.136149
female,Aurore,IVRY-SUR-SEINE,94200,AuroreDoucet@jourrapide.com,Scather94,8/17/1994,46.5,160,48.768054,2.304413
male,Mandel,ANNEMASSE,74100,MandelBeauchamp@teleworm.us,Anattefle,10/16/1994,65.5,170,46.285704,6.20123
male,Leverett,RODEZ,12000,LeverettGuilmette@cuvox.de,Grited54,10/1/1954,79.9,172,44.372278,2.66755
female,Agnès,"LE CANNET",06110,AgnesPanetier@armyspy.com,Wousublat1989,2/6/1989,49.9,166,43.550445,7.033239
female,Christelle,SAINTE-MARIE,97230,ChristelleVertefeuille@jourrapide.com,Lifeastrom,10/14/1975,103.1,167,42.812753,2.931317
female,Clémence,ORLÉANS,45000,ClemencePerreault@armyspy.com,Hicakenight,2/14/1946,74.0,161,47.892227,1.850052
male,Seymour,ROSNY-SOUS-BOIS,93110,SeymourSicard@dayrep.com,Lethe1953,3/2/1953,92.6,170,48.816707,2.546783
female,Margaux,ROUEN,76000,MargauxAbril@einrot.com,Laiden1960,2/26/1960,102.0,162,49.44129,1.160555
male,Jeoffroi,PARIS,75006,JeoffroiGadbois@rhyta.com,Faxby1990,10/21/1990,94.2,170,48.94042,2.288261
female,Felicienne,AMIENS,80080,FelicienneGosselin@gustr.com,Tharbooked,8/20/1977,62.3,162,49.939286,2.281914
female,Jolie,"LE PLESSIS-ROBINSON",92350,JolieArsenault@gustr.com,Crive1982,5/23/1982,102.6,158,48.831855,2.256338
male,David,GAP,05000,DavidDumont@armyspy.com,Voldall62,12/24/1962,99.4,186,44.429181,6.02467
female,Ancelina,CONCARNEAU,29900,AncelinaFaucher@jourrapide.com,Gremand,6/17/1946,59.7,166,47.868134,-3.834507
female,Clementine,LORMONT,33310,ClementineDevost@dayrep.com,Hereemideem,2/2/1968,72.8,174,44.890066,-0.562846
female,Christiane,CENON,33150,ChristianeAllain@dayrep.com,Atill1963,5/27/1963,97.3,167,44.768446,-0.536879
female,Joy,SAINT-RAPHAËL,83700,JoyDubois@armyspy.com,Ginfortiect,12/22/1944,89.0,152,43.430032,6.73573
female,Eugenia,CLAMART,92140,EugeniaBourget@teleworm.us,Mulaked,10/3/1998,66.6,169,48.721011,2.34404
female,Baptiste,TOULOUSE,31100,BaptisteTurcotte@armyspy.com,Liatilanto39,7/28/1939,80.3,161,43.578704,1.507161
female,Michèle,MAISONS-LAFFITTE,78600,MicheleDuplessis@einrot.com,Hansuothe,5/23/1937,81.8,165,48.860367,2.059244
female,Claude,SARCELLES,95200,ClaudeMercier@armyspy.com,Mumbrint,12/16/1939,103.7,170,48.921873,2.38086
male,Timothée,VIENNE,38200,TimotheeEcheverri@superrito.com,Hateres,6/11/1937,97.0,172,45.556945,4.99221
female,Alacoque,ÉCHIROLLES,38130,AlacoqueMajory@cuvox.de,Digum1938,3/29/1938,82.7,159,45.108752,5.724939
male,William,SAINT-ÉTIENNE,42000,WilliamGuimond@fleckens.hu,Soce1956,12/9/1956,109.0,168,45.51303,4.471864
male,Sennet,"LE PORT",97420,SennetRochefort@cuvox.de,Hessity,3/25/1935,73.9,172,43.686825,7.23811
female,Christiane,MURET,31600,ChristianeTheberge@armyspy.com,Jusbabyes39,5/25/1939,81.2,152,43.374921,1.294436
female,Leala,COGNAC,16100,LealaBergeron@jourrapide.com,Knowded,1/8/1973,59.4,164,45.586221,-0.317143
male,Agramant,VILLENEUVE-LA-GARENNE,92390,AgramantLevasseur@armyspy.com,Awerly,10/25/1979,113.2,168,48.979319,2.269756
male,Philip,VILLEJUIF,94800,PhilipEmond@dayrep.com,Jactione,4/18/1936,59.5,170,48.836831,2.44126
female,Delit,NICE,06100,DelitBerthiaume@rhyta.com,Occook,10/13/1994,49.9,169,43.785611,7.267106
male,Sumner,LUNÉVILLE,54300,SumnerDrouin@cuvox.de,Froby1984,12/24/1984,106.4,182,48.565263,6.513879
female,Apolline,AIX-EN-PROVENCE,13100,ApollineBerube@rhyta.com,Comereces,8/10/1996,54.1,172,43.623677,5.353762
male,Evrard,BEAUVAIS,60000,EvrardCaouette@teleworm.us,Evinly,12/12/1998,95.3,188,49.474459,1.985204
male,Rabican,LONS-LE-SAUNIER,39000,RabicanCormier@teleworm.us,Perainchis,6/2/1970,110.8,180,46.67661,5.523642
male,Senior,BLAGNAC,31700,SeniorRodrigue@fleckens.hu,Spointionce,11/4/1977,85.6,187,43.611762,1.445505
male,Christophe,CLICHY-SOUS-BOIS,93390,ChristopheDesforges@armyspy.com,Welveres,8/23/1996,101.7,179,48.891316,2.552788
male,Namo,PARIS,75017,NamoLeveille@gustr.com,Pronegrot,9/11/1945,61.7,164,48.940127,2.292816
female,Vignette,BIARRITZ,64200,VignetteBourque@jourrapide.com,Givand,12/5/1935,58.6,165,43.391629,-1.437965
male,Cheney,NARBONNE,11100,CheneyBouchard@gustr.com,Lible1960,6/23/1960,74.8,168,43.067806,2.89228
female,Ancelina,PARIS,75020,AncelinaPitre@rhyta.com,Puring,1/15/1995,98.4,163,48.778649,2.300477
male,Pascal,LYON,69003,PascalDesnoyer@teleworm.us,Deparose,7/3/1943,68.6,184,45.694055,4.859428
female,Aubrey,CHALON-SUR-SAÔNE,71100,AubreyTherrien@cuvox.de,Ithed1934,1/29/1934,91.4,159,46.66778,4.851946
male,Charlot,NÎMES,30000,CharlotMarceau@fleckens.hu,Giat1975,9/29/1975,104.6,185,43.791392,4.300444
female,Agathe,ERMONT,95120,AgatheLazure@jourrapide.com,Pallogn,4/10/1948,93.7,160,49.013108,2.334989
female,Bradamate,AIX-LES-BAINS,73100,BradamateTheriault@dayrep.com,Eleer1968,5/24/1968,62.9,171,45.695213,5.923288
male,Raoul,MELUN,77000,RaoulEmond@teleworm.us,Ineyes,12/7/1984,80.7,173,48.602533,2.735485
male,Aloin,RIS-ORANGIS,91130,AloinMouet@teleworm.us,Parave,12/17/1952,106.7,175,48.571944,2.476896
female,Delit,ÉPERNAY,51200,DelitRodrigue@superrito.com,Hilooppat,4/1/1994,86.8,169,48.984653,3.86498
female,Zoé,RENNES,35200,ZoeParmentier@rhyta.com,Cleferts1943,11/16/1943,94.9,167,48.088474,-1.608614
male,Avent,TOULON,83000,AventPellerin@superrito.com,Exiorat70,3/28/1970,86.6,173,43.130894,5.98237
female,Fusberta,DZAOUDZI,97610,FusbertaMarseau@teleworm.us,Prolent,7/24/1973,95.0,157,-12.785282,45.299637
male,Senapus,PARIS,75009,SenapusCasgrain@gustr.com,Forse1958,2/5/1958,65.1,175,48.832114,2.310149
male,Ganelon,PARIS,75001,GanelonGuay@armyspy.com,Fooked,5/5/1944,81.6,176,48.846005,2.242152
female,Clementine,RIS-ORANGIS,91130,ClementineMenard@einrot.com,Horge1992,1/28/1992,97.0,159,48.682973,2.424406
male,Théophile,SAINT-MAUR-DES-FOSSÈS,94100,TheophileBonsaint@gustr.com,Alibut,10/6/1974,90.9,180,48.70049,2.486766
female,Fanette,ANNECY,74000,FanetteLesperance@gustr.com,Andeverien,2/25/1960,55.5,172,45.924707,6.113182
female,Juliette,DUNKERQUE,59140,JulietteBelair@gustr.com,Comenclater,5/8/1955,97.7,155,50.978803,2.28368
male,Onfroi,VICHY,03200,OnfroiNeufville@gustr.com,Rowleted,5/25/1991,71.6,168,46.036649,3.407756
female,Ancelina,SAINT-LÔ,50000,AncelinaCantin@dayrep.com,Arche1994,6/27/1994,61.5,161,48.992444,-1.121883
female,Claire,NANTES,44300,ClaireBrault@armyspy.com,Stuard,5/18/1947,55.2,157,47.280682,-1.649664
female,Honore,LYON,69002,HonoreOuellet@gustr.com,Nouth1935,12/17/1935,86.5,167,45.663589,4.870997
female,Corette,ROMANS-SUR-ISÈRE,26100,CoretteMetivier@gustr.com,Undis1968,7/6/1968,83.0,154,44.992198,5.022353
female,Fanchon,SAINT-MARTIN,97150,FanchonDupont@armyspy.com,Compost,10/23/1957,53.7,164,43.598272,5.955607
male,Delmar,LYON,69003,DelmarDuval@jourrapide.com,Aughte,7/6/1970,74.1,186,45.746142,4.843018
female,Marthe,BESANÇON,25000,MartheChauvet@gustr.com,Evagarmaked,3/21/1993,79.7,156,47.28747,5.965879
male,Loring,"LA ROCHE-SUR-YON",85000,LoringLHiver@rhyta.com,Aftere,10/4/1947,63.0,174,46.686822,-1.456707
female,Jeanne,CANNES-LA-BOCCA,06150,JeanneCyr@einrot.com,Feamend,1/3/1979,49.8,160,43.453717,7.027842
female,Christine,RENNES,35700,ChristineGrenier@cuvox.de,Wheyes,12/15/1980,66.1,170,48.034894,-1.726081
male,Romain,NOISY-LE-SEC,93130,RomainThibodeau@jourrapide.com,Obelf1938,6/21/1938,66.8,174,48.834008,2.433148
male,William,"LA TESTE-DE-BUCH",33260,WilliamLatourelle@einrot.com,Qualking,8/25/1955,90.9,186,44.571407,-1.236887
male,Landers,MONTFERMEIL,93370,LandersLandry@gustr.com,Mainquesed,11/11/1981,82.2,172,48.932906,2.508513
male,Leroy,ANGERS,49000,LeroyHetu@dayrep.com,Fect1996,6/12/1996,104.4,180,47.517225,-0.605399
female,Arianne,AULNAY-SOUS-BOIS,93600,ArianneGingras@einrot.com,Luffird,10/30/1972,59.8,172,48.972681,2.468574
male,Arridano,VINCENNES,94300,ArridanoProvencher@rhyta.com,Earagand,5/24/1993,88.6,181,48.808232,2.420821
male,Audric,ROMANS-SUR-ISÈRE,26100,AudricBolduc@jourrapide.com,Wornibrink,9/6/1982,69.5,174,45.060615,4.99847
female,Patience,OYONNAX,01100,PatienceMireault@gustr.com,Mougge,3/12/1972,94.8,163,46.123487,5.674947
male,Serge,MIRAMAS,13140,SergeGagnon@superrito.com,Poldned,12/13/1955,85.3,175,43.551246,5.055083
female,Alexandrie,PARIS,75014,AlexandrieVarieur@teleworm.us,Lizeatied,5/1/1935,79.7,165,48.830059,2.260531
female,Kari,SAINT-LOUIS,97450,KariDuffet@teleworm.us,Whiclosselte,7/11/1980,102.2,159,47.613494,7.476789
female,Methena,CLAMART,92140,MethenaLaCaille@einrot.com,Yested,5/25/1981,64.5,159,48.844504,2.275365
